Asset,TotalDebt,Equity,PaidUpCapital,Revenue,NetProfit,EarningPerShare,ROA,ROE,Period,Symbol
"448,270.40","275,105.41","173,164.99","7,742.94","111,968.26","4,938.35",0.49,1.12,2.90,3Q2558,CPF
"494,262.74","320,537.79","173,724.95","7,742.94","110,973.05","3,333.66",0.21,0.71,1.92,4Q2558,CPF
"486,369.12","307,035.98","179,333.14","7,742.94","106,207.98","5,154.82",0.51,1.05,2.92,1Q2559,CPF
"495,818.69","315,474.01","180,344.68","7,742.94","117,517.01","6,189.32",0.54,1.26,3.44,2Q2559,CPF
"508,034.03","326,798.74","181,235.29","7,742.94","123,080.42","6,734.13",0.70,1.34,3.72,3Q2559,CPF
"582,179.03","388,472.62","193,706.41","7,742.94","121,238.99","2,607.51",0.24,0.48,1.39,4Q2559,CPF
"579,853.05","370,652.83","209,200.22","7,742.94","120,370.10","4,704.11",0.53,0.81,2.34,1Q2560,CPF
"578,099.59","372,236.47","205,863.12","7,742.94","126,849.28","4,088.53",0.53,0.71,1.97,2Q2560,CPF
"583,583.72","357,939.85","225,643.87","8,611.24","127,227.18","6,256.54",0.60,1.08,2.90,3Q2560,CPF
"593,496.95","366,855.09","226,641.86","8,611.24","130,321.62","2,849.14",0.25,0.48,1.26,4Q2560,CPF
"604,598.21","379,492.03","225,106.18","8,611.24","121,234.64","3,242.86",0.33,0.54,1.44,1Q2561,CPF
"625,004.29","395,441.71","229,562.58","8,611.24","137,195.58","7,956.72",0.73,1.29,3.50,2Q2561,CPF
"617,944.16","399,535.77","218,408.39","8,611.24","145,771.87","6,973.48",0.58,1.12,3.11,3Q2561,CPF
"628,090.85","409,432.60","218,658.25","8,611.24","145,851.76","3,251.62",0.18,0.52,1.49,4Q2561,CPF
"629,526.45","407,342.96","222,183.49","8,611.24","126,129.38","5,177.01",0.50,0.82,2.35,1Q2562,CPF
"639,931.96","423,153.52","216,778.44","8,611.24","134,714.41","5,230.65",0.49,0.82,2.38,2Q2562,CPF
"626,508.68","410,744.83","215,763.86","8,611.24","133,559.39","6,987.55",0.72,1.10,3.23,3Q2562,CPF
"634,050.56","415,178.16","218,872.39","8,611.24","142,372.33","6,702.67",0.47,1.06,3.08,4Q2562,CPF
"755,252.41","509,546.58","245,705.83","8,611.24","139,036.72","8,493.73",0.73,1.22,3.66,1Q2563,CPF
"751,319.11","511,909.93","239,409.17","8,611.24","144,717.20","9,272.58",0.72,1.23,3.82,2Q2563,CPF
"773,996.88","525,232.90","248,763.98","8,611.24","158,711.26","10,544.71",0.90,1.38,4.32,3Q2563,CPF
"761,719.08","499,540.52","262,178.57","8,611.24","152,545.92","15,780.97",0.79,2.06,6.18,4Q2563,CPF
"774,467.12","497,549.71","276,917.41","8,611.24","120,087.33","8,618.41",0.85,1.12,3.20,1Q2564,CPF
"792,222.97","509,450.13","282,772.84","8,611.24","130,464.31","5,485.21",0.58,0.70,1.96,2Q2564,CPF
"831,343.52","547,136.47","284,207.05","8,611.24","127,903.39","-5,842.13",-0.70,-0.72,-2.06,3Q2564,CPF
"842,680.62","555,543.77","287,136.85","8,611.24","139,129.36","5,817.27",0.83,0.70,2.04,4Q2564,CPF
"837,120.52","575,414.06","261,706.46","8,611.24","139,572.71","2,996.10",0.34,0.36,1.09,1Q2565,CPF
"903,629.35","606,881.40","296,747.95","8,611.24","157,400.44","4,471.80",0.51,0.51,1.60,2Q2565,CPF
"932,852.04","630,606.21","302,245.83","8,611.24","161,454.17","5,097.80",0.63,0.56,1.70,3Q2565,CPF
"1,258.49",473.96,784.53,400.00,195.50,-27.29,-0.68,-2.18,-3.29,1Q2556,CPH
"1,404.08",602.97,801.11,400.00,310.67,-32.16,-0.80,-2.42,-4.06,2Q2556,CPH
"1,356.95",581.47,775.48,400.00,358.52,-25.10,-0.63,-1.82,-3.18,3Q2556,CPH
"1,419.81",603.31,816.49,400.00,360.02,20.42,0.51,1.47,2.57,4Q2556,CPH
"1,418.36",632.20,786.16,400.00,215.51,-30.31,-0.76,-2.14,-3.78,1Q2557,CPH
"1,468.10",715.29,752.81,400.00,339.01,-20.12,-0.50,-1.39,-2.62,2Q2557,CPH
"1,448.30",607.24,841.06,400.00,520.02,35.16,0.88,2.41,4.41,3Q2557,CPH
"1,433.40",588.98,844.42,400.00,286.47,1.70,0.04,0.12,0.20,4Q2557,CPH
"1,468.73",651.17,817.55,400.00,204.26,-22.12,-0.55,-1.52,-2.66,1Q2558,CPH
"1,624.59",815.56,809.02,400.00,289.57,-27.60,-0.69,-1.78,-3.39,2Q2558,CPH
"1,635.18",762.22,872.97,400.00,516.35,37.20,0.93,2.28,4.42,3Q2558,CPH
"1,511.21",652.75,858.47,400.00,361.24,62.99,1.57,4.00,7.28,4Q2558,CPH
"1,548.37",689.76,858.61,400.00,157.80,-9.40,-0.24,-0.61,-1.10,1Q2559,CPH
"1,577.28",805.71,771.56,400.00,386.11,-87.05,-2.17,-5.57,-10.68,2Q2559,CPH
"1,396.49",601.81,794.67,400.00,486.51,23.11,0.58,1.55,2.95,3Q2559,CPH
"1,335.13",567.58,767.55,400.00,254.11,-27.12,-0.68,-1.99,-3.47,4Q2559,CPH
"1,405.49",669.49,736.00,400.00,130.90,-31.55,-0.79,-2.30,-4.20,1Q2560,CPH
"1,508.99",794.33,714.65,400.00,317.23,-21.35,-0.53,-1.46,-2.94,2Q2560,CPH
"1,544.25",696.89,847.36,400.00,473.05,7.58,0.19,0.50,0.97,3Q2560,CPH
"1,472.36",677.00,795.35,400.00,274.22,-52.00,-1.30,-3.45,-6.33,4Q2560,CPH
"1,525.02",770.36,754.66,400.00,145.68,-40.69,-1.02,-2.72,-5.25,1Q2561,CPH
"1,742.32",979.73,762.59,400.00,411.26,7.93,0.20,0.49,1.04,2Q2561,CPH
"1,688.27",883.46,804.81,400.00,611.12,42.22,1.06,2.46,5.39,3Q2561,CPH
"1,566.05",777.43,788.62,400.00,427.23,-16.19,-0.40,-0.99,-2.03,4Q2561,CPH
"1,570.55",793.25,777.30,400.00,293.04,-11.86,-0.30,-0.76,-1.52,1Q2562,CPH
"1,731.23",968.99,762.24,400.00,364.44,-15.06,-0.38,-0.91,-1.96,2Q2562,CPH
"1,626.62",832.68,793.94,400.00,575.93,31.70,0.79,1.89,4.07,3Q2562,CPH
"1,214.13",652.82,561.31,400.00,323.08,-228.20,-5.71,-16.07,-33.68,4Q2562,CPH
"1,394.36",858.62,535.74,400.00,138.18,-25.57,-0.64,-1.96,-4.66,1Q2563,CPH
"1,564.58","1,007.98",556.60,400.00,348.64,20.86,0.52,1.41,3.82,2Q2563,CPH
"1,650.77",962.89,687.88,400.00,567.08,29.13,0.73,1.81,4.68,3Q2563,CPH
"1,428.81",779.82,648.99,400.00,280.88,-42.42,-1.06,-2.75,-6.35,4Q2563,CPH
"1,535.12",916.45,618.67,400.00,207.96,-30.32,-0.76,-2.05,-4.78,1Q2564,CPH
"1,739.68","1,117.32",622.37,400.00,351.19,3.69,0.09,0.23,0.60,2Q2564,CPH
"1,728.60","1,087.52",641.09,400.00,525.75,16.90,0.42,0.97,2.68,3Q2564,CPH
"1,638.43",922.28,716.15,400.00,493.16,47.66,1.19,2.83,7.02,1Q2565,CPH
"1,853.50","1,029.50",824.01,400.00,727.65,107.86,2.70,6.18,14.01,2Q2565,CPH
"1,678.25",759.47,918.78,400.00,624.75,94.77,2.37,5.37,10.88,3Q2565,CPH
"1,581.85",614.90,966.95,400.00,350.03,44.68,1.12,2.74,4.74,4Q2565,CPH
"2,920.85","1,454.13","1,466.73",560.57,932.06,-13.01,-0.02,-0.45,-0.86,1Q2556,CPI
"2,890.57","1,400.81","1,489.76",560.57,922.73,-13.98,-0.03,-0.48,-0.95,2Q2556,CPI
"2,938.07","1,377.52","1,560.55",560.57,"1,055.93",9.15,0.02,0.31,0.60,3Q2556,CPI
"3,149.91","1,560.32","1,589.59",560.57,"1,300.91",26.89,0.05,0.88,1.71,4Q2556,CPI
"3,350.27","1,749.13","1,601.15",560.57,"1,221.05",10.73,0.02,0.33,0.67,1Q2557,CPI
"3,201.03","1,576.35","1,624.67",560.57,"1,379.82",39.51,0.07,1.21,2.45,2Q2557,CPI
"3,150.66","1,511.55","1,639.11",560.57,"1,021.08",13.60,0.02,0.43,0.83,3Q2557,CPI
"2,967.48","1,313.07","1,654.41",560.57,"1,047.10",-13.94,-0.03,-0.46,-0.85,4Q2557,CPI
"3,183.24","1,573.73","1,609.50",560.57,928.79,-45.10,-0.08,-1.47,-2.76,1Q2558,CPI
"3,589.23","1,804.14","1,785.09",560.57,"1,033.94",47.78,0.09,1.41,2.82,2Q2558,CPI
"3,513.59","1,738.48","1,775.11",632.75,"1,036.93",-10.81,-0.02,-0.30,-0.61,3Q2558,CPI
"3,558.12","1,776.17","1,781.95",632.75,919.70,-10.15,-0.02,-0.29,-0.57,4Q2558,CPI
"3,789.85","1,977.88","1,811.97",632.75,"1,118.26",6.98,0.01,0.19,0.39,1Q2559,CPI
"4,283.07","2,473.38","1,809.69",632.75,"1,378.70",15.97,0.03,0.40,0.88,2Q2559,CPI
"4,741.83","2,931.44","1,810.39",632.75,"1,399.56",0.06,0.00,0.00,0.00,3Q2559,CPI
"4,789.87","3,018.20","1,771.67",632.75,"1,302.63",-39.28,-0.06,-0.82,-2.19,4Q2559,CPI
"4,574.76","2,866.06","1,708.70",632.75,"1,293.11",-63.44,-0.10,-1.35,-3.65,1Q2560,CPI
"4,760.12","3,082.71","1,677.41",632.75,"1,239.71",-12.70,-0.02,-0.27,-0.75,2Q2560,CPI
"4,639.54","2,946.22","1,693.32",632.75,"1,164.73",15.62,0.02,0.33,0.93,3Q2560,CPI
"4,511.64","2,742.72","1,768.92",632.75,"1,286.75",76.71,0.12,1.68,4.43,4Q2560,CPI
"4,294.53","2,515.04","1,779.49",632.75,"1,158.69",10.42,0.02,0.24,0.59,1Q2561,CPI
"4,236.44","2,453.26","1,783.18",632.75,"1,006.15",28.93,0.05,0.68,1.62,2Q2561,CPI
"4,266.83","2,585.90","1,680.93",632.75,943.15,-102.25,-0.16,-2.41,-5.90,3Q2561,CPI
"4,548.40","2,781.87","1,766.53",632.75,"1,023.58",-76.52,-0.12,-1.74,-4.44,4Q2561,CPI
"4,434.23","2,652.52","1,781.71",632.75,864.46,15.18,0.02,0.34,0.86,1Q2562,CPI
"4,389.56","2,543.79","1,845.77",632.75,855.30,64.06,0.10,1.45,3.53,2Q2562,CPI
"4,146.87","2,284.54","1,862.34",632.75,827.99,16.56,0.03,0.39,0.89,3Q2562,CPI
"4,022.76","2,168.84","1,853.92",632.75,788.48,-5.67,-0.01,-0.14,-0.30,4Q2562,CPI
"4,342.01","2,534.91","1,807.10",632.75,862.27,-40.81,-0.06,-0.98,-2.23,1Q2563,CPI
"4,400.09","2,607.99","1,792.11",632.75,914.10,29.93,0.05,0.68,1.66,2Q2563,CPI
"4,223.97","2,344.47","1,879.49",632.75,"1,012.47",87.39,0.14,2.03,4.76,3Q2563,CPI
"4,133.35","2,169.53","1,963.82",632.75,"1,120.30",82.55,0.13,1.98,4.30,4Q2563,CPI
"4,072.98","2,051.65","2,021.33",632.75,"1,241.73",61.11,0.10,1.49,3.07,1Q2564,CPI
"4,409.77","2,334.31","2,075.46",632.75,"1,507.76",118.81,0.19,2.80,5.80,2Q2564,CPI
"4,184.95","2,055.23","2,129.72",632.75,"1,326.91",55.59,0.09,1.29,2.64,3Q2564,CPI
"4,783.54","2,438.26","2,345.28",632.75,"2,105.83",154.50,0.24,3.45,6.91,1Q2565,CPI
"4,676.57","2,372.57","2,304.00",632.75,"2,104.60",83.09,0.13,1.76,3.57,2Q2565,CPI
"4,542.37","2,197.08","2,345.29",632.75,"1,545.17",40.33,0.06,0.87,1.73,3Q2565,CPI
"4,853.30","2,235.30","2,618.00",632.75,"1,942.31",51.56,0.08,1.10,2.08,4Q2565,CPI
"1,187.80",201.10,986.70,264.00,390.79,12.63,0.48,1.09,1.30,1Q2556,CPL
"1,251.42",280.85,970.57,264.00,609.37,30.07,1.14,2.47,3.07,2Q2556,CPL
"1,253.25",263.37,989.88,264.00,439.90,19.31,0.73,1.54,1.97,3Q2556,CPL
"1,274.18",280.41,993.77,264.00,401.75,3.89,0.15,0.31,0.39,4Q2556,CPL
"1,508.47",503.74,"1,004.72",264.00,473.74,15.64,0.59,1.12,1.57,1Q2557,CPL
"1,529.43",541.76,987.67,264.00,714.12,35.74,1.35,2.35,3.59,2Q2557,CPL
"1,572.51",564.52,"1,007.98",264.00,581.24,20.31,0.77,1.31,2.04,3Q2557,CPL
"1,471.50",446.26,"1,025.24",264.00,525.35,17.26,0.65,1.13,1.70,4Q2557,CPL
"1,766.03",704.09,"1,061.94",264.00,625.07,36.70,1.39,2.27,3.52,1Q2558,CPL
"1,638.55",625.17,"1,013.38",264.00,674.14,17.44,0.66,1.02,1.68,2Q2558,CPL
"1,762.46",747.43,"1,015.02",264.00,526.64,1.64,0.06,0.10,0.16,3Q2558,CPL
"1,543.82",549.41,994.41,264.00,497.17,-20.62,-0.78,-1.25,-2.05,4Q2558,CPL
"1,558.94",603.60,955.34,264.00,531.60,-39.07,-1.48,-2.52,-4.01,1Q2559,CPL
"1,561.57",627.28,934.29,264.00,567.77,18.60,0.70,1.19,1.97,2Q2559,CPL
"1,560.78",623.41,937.38,264.00,381.43,-0.80,-0.03,-0.05,-0.09,3Q2559,CPL
"1,514.11",611.94,902.17,264.00,298.53,-35.21,-1.33,-2.29,-3.83,4Q2559,CPL
"2,131.46",913.32,"1,218.15",264.00,542.93,47.34,1.79,2.60,4.46,1Q2560,CPL
"2,237.78",999.50,"1,238.27",418.90,655.83,20.04,-0.18,0.92,1.63,2Q2560,CPL
"2,140.46",920.00,"1,220.46",418.90,624.48,-17.81,-0.43,-0.81,-1.45,3Q2560,CPL
"2,066.87",991.85,"1,075.01",418.90,556.17,-152.77,-1.43,-7.26,-13.31,4Q2560,CPL
"2,197.89","1,126.94","1,070.95",418.90,554.51,-4.06,-0.01,-0.19,-0.38,1Q2561,CPL
"2,606.56","1,534.77","1,071.79",439.84,807.20,3.26,0.01,0.14,0.30,2Q2561,CPL
"2,759.19","1,673.56","1,085.62",439.84,845.11,13.84,0.03,0.52,1.28,3Q2561,CPL
"2,818.61","1,734.05","1,084.57",439.84,712.09,-1.06,-0.00,-0.04,-0.10,4Q2561,CPL
"2,862.33","1,805.64","1,056.68",439.84,627.10,-27.88,-0.06,-0.98,-2.60,1Q2562,CPL
"2,680.64","1,654.47","1,026.17",439.84,795.17,-21.71,-0.05,-0.78,-2.09,2Q2562,CPL
"2,470.75","1,458.64","1,012.11",439.84,593.29,-14.06,-0.03,-0.55,-1.38,3Q2562,CPL
"2,231.11","1,316.37",914.74,439.84,441.89,-100.23,-0.23,-4.26,-10.40,4Q2562,CPL
"2,371.98","1,452.15",919.83,439.84,549.75,5.10,0.01,0.22,0.56,1Q2563,CPL
"2,310.65","1,367.89",942.76,439.84,343.06,22.93,0.05,0.98,2.46,2Q2563,CPL
"2,235.34","1,306.24",929.10,439.84,361.14,-13.66,-0.03,-0.60,-1.46,3Q2563,CPL
"2,132.41","1,196.58",935.83,439.84,369.00,4.51,0.01,0.21,0.48,4Q2563,CPL
"2,257.57","1,281.88",975.68,439.84,444.73,39.85,0.09,1.82,4.17,1Q2564,CPL
"2,453.28","1,462.03",991.26,439.84,494.97,24.36,0.06,1.03,2.48,2Q2564,CPL
"2,555.75","1,570.56",985.19,439.84,474.01,-6.07,-0.01,-0.24,-0.61,3Q2564,CPL
"2,442.66","1,420.69","1,021.97",439.84,529.31,25.88,0.06,1.04,2.58,1Q2565,CPL
"2,408.30","1,420.20",988.10,439.84,795.66,-11.88,-0.03,-0.49,-1.18,2Q2565,CPL
"2,444.39","1,433.79","1,010.60",439.84,621.40,22.50,0.05,0.93,2.25,3Q2565,CPL
"2,483.20","1,489.70",993.50,439.84,457.26,-17.06,-0.04,-0.69,-1.70,4Q2565,CPL
"71,181.06","43,612.67","27,568.39","2,178.82","5,232.61","1,681.21",0.76,2.38,6.29,1Q2556,CPN
"73,272.01","39,705.99","33,566.02","2,244.00","5,150.76","1,449.94",-0.06,2.01,4.74,2Q2556,CPN
"75,569.12","40,519.55","35,049.56","2,244.00","5,143.87","1,482.99",0.33,1.99,4.32,3Q2556,CPN
"77,538.77","40,715.13","36,823.64","2,244.00","6,181.78","1,775.06",0.39,2.32,4.94,4Q2556,CPN
"79,146.45","40,582.47","38,563.98","2,244.00","5,639.58","1,738.33",0.38,2.22,4.61,1Q2557,CPN
"85,021.70","47,094.64","37,927.06","2,244.00","6,022.74","1,870.22",0.41,2.28,4.89,2Q2557,CPN
"85,960.86","46,067.15","39,893.71","2,244.00","6,071.60","1,965.93",0.43,2.30,5.05,3Q2557,CPN
"89,035.19","47,287.27","41,747.92","2,244.00","6,218.93","1,853.87",0.41,2.12,4.54,4Q2557,CPN
"89,718.40","45,767.48","43,950.93","2,244.00","6,227.92","2,201.98",0.48,2.46,5.14,1Q2558,CPN
"97,857.66","54,795.31","43,062.36","2,244.00","6,147.70","2,029.58",0.45,2.16,4.66,2Q2558,CPN
"99,963.97","55,061.39","44,902.57","2,244.00","6,377.66","1,842.14",0.40,1.86,4.19,3Q2558,CPN
"103,044.63","56,243.52","46,801.12","2,244.00","7,118.57","1,943.92",0.43,1.92,4.24,4Q2558,CPN
"103,578.92","54,358.39","49,220.53","2,244.00","7,235.31","2,415.38",0.53,2.34,5.03,1Q2559,CPN
"101,598.75","53,205.82","48,392.92","2,244.00","7,208.02","2,316.94",0.51,2.26,4.75,2Q2559,CPN
"102,440.93","51,679.00","50,761.92","2,244.00","7,326.98","2,368.91",0.52,2.32,4.78,3Q2559,CPN
"104,527.35","51,522.55","53,004.80","2,244.00","7,490.61","2,245.80",0.49,2.17,4.33,4Q2559,CPN
"105,205.19","49,398.18","55,807.01","2,244.00","7,729.53","2,805.32",0.62,2.68,5.16,1Q2560,CPN
"108,628.26","53,968.70","54,659.56","2,244.00","7,622.30","2,513.58",0.55,2.35,4.55,2Q2560,CPN
"112,354.39","51,613.08","60,741.31","2,244.00","11,207.03","6,009.15",1.33,5.44,10.41,3Q2560,CPN
"120,573.59","56,693.80","63,879.79","2,244.00","8,058.43","2,341.46",0.52,2.01,3.76,4Q2560,CPN
"122,365.94","55,571.49","66,794.45","2,244.00","8,222.83","2,853.36",0.63,2.35,4.37,1Q2561,CPN
"123,005.60","59,093.45","63,912.15","2,244.00","9,404.97","2,980.84",0.65,2.43,4.56,2Q2561,CPN
"160,436.77","84,962.38","75,474.40","2,244.00","9,498.65","2,963.36",0.65,2.09,4.25,3Q2561,CPN
"161,707.83","87,532.09","74,175.74","2,244.00","9,331.15","2,585.79",0.56,1.61,3.46,4Q2561,CPN
"163,082.21","86,031.88","77,050.32","2,244.00","8,719.01","2,887.00",0.63,1.78,3.82,1Q2562,CPN
"168,225.98","94,142.86","74,083.12","2,244.00","9,197.25","2,456.45",0.55,1.48,3.25,2Q2562,CPN
"169,417.52","92,676.17","76,741.35","2,244.00","9,560.16","2,721.37",0.62,1.61,3.61,3Q2562,CPN
"169,933.03","89,470.77","80,462.26","2,244.00","10,926.39","3,744.43",0.82,2.21,4.76,4Q2562,CPN
"219,408.58","144,116.95","75,291.63","2,244.00","11,422.67","4,619.84",1.03,2.37,5.93,1Q2563,CPN
"216,362.59","144,121.23","72,241.36","2,244.00","4,731.52",435.19,0.09,0.20,0.59,2Q2563,CPN
"221,757.70","147,125.86","74,631.83","2,244.00","7,599.26","2,500.21",0.55,1.14,3.40,3Q2563,CPN
"221,773.51","144,650.21","77,123.30","2,244.00","9,407.67","2,061.47",0.45,0.93,2.72,4Q2563,CPN
"222,556.84","141,772.72","80,784.12","2,244.00","9,860.03","3,837.12",0.85,1.73,4.86,1Q2564,CPN
"223,408.37","144,116.64","79,291.73","2,244.00","6,724.13","1,284.74",0.28,0.58,1.61,2Q2564,CPN
"257,871.85","167,352.41","90,519.44","2,244.00","5,458.66",217.86,0.05,0.09,0.26,3Q2564,CPN
"263,420.84","181,345.65","82,075.19","2,244.00","8,354.71","1,890.23",0.40,0.73,2.19,4Q2564,CPN
"264,879.07","180,638.07","84,241.00","2,244.00","8,437.61","2,367.70",0.52,0.90,2.85,1Q2565,CPN
"266,561.73","182,587.07","83,974.66","2,244.00","9,531.80","2,779.82",0.61,1.05,3.31,2Q2565,CPN
"269,849.21","182,798.88","87,050.33","2,244.00","9,748.12","2,894.05",0.64,1.08,3.38,3Q2565,CPN
"5,317.11",545.33,"4,771.78","4,394.38",128.24,370.42,,7.15,7.99,1Q2556,CPNCG
"5,360.26",548.22,"4,812.04","4,394.38",129.82,123.07,,2.31,2.57,2Q2556,CPNCG
"5,398.72",552.04,"4,846.69","4,394.38",126.34,117.46,,2.18,2.43,3Q2556,CPNCG
"5,438.11",562.79,"4,875.32","4,394.38",133.51,111.44,,2.06,2.29,4Q2556,CPNCG
"5,424.46",545.19,"4,879.27","4,394.38",133.05,86.76,,1.60,1.78,1Q2557,CPNCG
"5,431.97",547.71,"4,884.26","4,394.38",135.13,88.61,,1.63,1.82,2Q2557,CPNCG
"5,442.71",546.04,"4,896.67","4,394.38",134.81,96.03,,1.77,1.96,3Q2557,CPNCG
"5,457.29",550.32,"4,906.97","4,394.38",134.57,93.92,,1.72,1.92,4Q2557,CPNCG
"5,508.24",534.57,"4,973.67","4,394.38",137.79,152.03,,2.77,3.08,1Q2558,CPNCG
"5,525.94",533.96,"4,991.98","4,394.38",138.47,106.20,,1.92,2.13,2Q2558,CPNCG
"5,550.20",537.25,"5,012.95","4,394.38",142.23,108.86,,1.97,2.18,3Q2558,CPNCG
"5,573.68",535.97,"5,037.71","4,394.38",142.66,116.91,,2.10,2.33,4Q2558,CPNCG
"5,452.46",521.94,"4,930.53","4,394.38",142.80,-9.06,,-0.16,-0.18,1Q2559,CPNCG
"5,453.63",519.55,"4,934.08","4,394.38",142.12,105.94,,1.94,2.15,2Q2559,CPNCG
"5,500.97",523.94,"4,977.03","4,394.38",142.87,137.20,,2.50,2.77,3Q2559,CPNCG
"5,419.64",532.21,"4,887.42","4,394.38",142.55,9.71,,0.18,0.20,4Q2559,CPNCG
"5,232.15",499.95,"4,732.21","4,394.38",152.21,-55.76,,-1.05,-1.16,1Q2560,CPNCG
"5,207.57",500.50,"4,707.06","4,394.38",150.82,77.25,,1.48,1.64,2Q2560,CPNCG
"5,216.45",498.81,"4,717.63","4,394.38",152.83,112.96,,2.17,2.40,3Q2560,CPNCG
"5,225.89",497.91,"4,727.98","4,394.38",155.75,114.78,,2.20,2.43,4Q2560,CPNCG
"5,172.48",490.49,"4,681.99","4,394.38",156.20,59.48,,1.14,1.26,1Q2561,CPNCG
"5,177.78",483.24,"4,694.54","4,394.38",160.34,116.65,,2.25,2.49,2Q2561,CPNCG
"5,189.62",480.58,"4,709.04","4,394.38",162.87,118.60,,2.29,2.52,3Q2561,CPNCG
"5,188.65",479.02,"4,709.62","4,394.38",163.92,107.33,,2.07,2.28,4Q2561,CPNCG
"5,176.55",452.29,"4,724.27","4,394.38",160.44,108.67,,2.10,2.30,1Q2562,CPNCG
"5,164.77",450.93,"4,713.84","4,394.38",163.54,102.25,,1.98,2.17,2Q2562,CPNCG
"5,115.90",447.39,"4,668.50","4,394.38",163.92,106.46,,2.07,2.27,3Q2562,CPNCG
"5,149.29",443.85,"4,705.43","4,394.38",164.97,115.77,,2.26,2.47,4Q2562,CPNCG
"6,150.09","1,387.88","4,762.21","4,394.38",172.76,142.32,,2.52,3.01,1Q2563,CPNCG
"6,145.44","1,375.93","4,769.51","4,394.38",165.30,114.60,,1.86,2.40,2Q2563,CPNCG
"6,147.23","1,362.62","4,784.61","4,394.38",178.64,122.40,,1.99,2.56,3Q2563,CPNCG
"6,144.00","1,344.35","4,799.65","4,394.38",170.17,122.34,,1.99,2.55,4Q2563,CPNCG
"6,103.04","1,320.49","4,782.55","4,394.38",175.35,95.95,,1.57,2.00,1Q2564,CPNCG
"6,186.15","1,422.45","4,763.70","4,394.38",159.63,88.45,,1.44,1.85,2Q2564,CPNCG
"6,045.48","1,290.58","4,754.91","4,394.38",169.53,95.74,,1.57,2.01,3Q2564,CPNCG
"6,107.21","1,289.29","4,817.92","4,394.38",166.00,165.40,,2.72,3.46,4Q2564,CPNCG
"6,158.57","1,357.89","4,800.68","4,394.38",180.96,77.56,,1.26,1.61,1Q2565,CPNCG
"6,314.51","1,415.01","4,899.50","4,394.38",183.10,194.81,,3.12,4.02,2Q2565,CPNCG
"6,337.89","1,438.08","4,899.81","4,394.38",180.22,100.57,,1.59,2.05,3Q2565,CPNCG
"6,378.47","1,451.51","4,926.96","4,394.38",181.69,129.54,,2.04,2.64,4Q2565,CPNCG
"47,055.55","17,593.41","29,462.15","29,653.38",,,,,,4Q2560,CPNREIT
"46,503.85","16,847.87","29,655.98","29,016.41","1,184.41",830.80,,1.78,2.81,1Q2561,CPNREIT
"46,913.10","16,841.64","30,071.46","29,016.41","1,231.53","1,255.11",,2.69,4.20,2Q2561,CPNREIT
"47,034.26","16,966.26","30,068.00","29,016.41","1,253.90",893.70,,1.90,2.97,3Q2561,CPNREIT
"46,849.78","16,854.57","29,995.21","29,016.41","1,257.51",846.94,,1.80,2.82,4Q2561,CPNREIT
"46,923.60","16,916.27","30,007.33","29,016.41","1,312.81",933.17,,1.99,3.11,1Q2562,CPNREIT
"46,954.98","16,932.26","30,022.72","29,016.41","1,275.63",912.55,,1.94,3.04,2Q2562,CPNREIT
"47,613.15","17,584.32","30,028.83","29,016.41","1,285.18",903.27,,1.91,3.01,3Q2562,CPNREIT
"46,687.03","16,985.84","29,701.19","29,016.41","1,267.98",570.62,,1.21,1.91,4Q2562,CPNREIT
"71,380.76","41,776.92","29,603.84","29,016.41","1,180.54",800.91,,1.36,2.70,1Q2563,CPNREIT
"71,571.61","42,522.26","29,049.35","29,016.41",738.45,44.43,,0.06,0.15,2Q2563,CPNREIT
"71,127.50","42,571.91","28,555.59","29,016.41","1,115.35",-493.76,,-0.69,-1.71,3Q2563,CPNREIT
"71,577.17","43,533.19","28,043.98","28,551.79","1,035.28",-46.99,,-0.07,-0.17,4Q2563,CPNREIT
"78,021.58","43,612.79","34,408.79","32,469.45","1,024.88",461.82,,0.62,1.48,1Q2564,CPNREIT
"78,173.65","44,178.16","33,995.48","31,954.30",841.14,101.83,,0.13,0.30,2Q2564,CPNREIT
"77,409.85","44,523.52","32,886.33","31,691.08",688.10,-845.93,,-1.09,-2.53,3Q2564,CPNREIT
"78,971.45","45,152.67","33,818.78","31,475.37",973.03,"1,148.17",,1.47,3.44,4Q2564,CPNREIT
"79,259.77","45,530.23","33,729.55","31,062.17","1,088.52",465.71,,0.59,1.38,1Q2565,CPNREIT
"80,100.68","46,123.38","33,977.30","30,919.64","1,222.29",856.12,,1.07,2.53,2Q2565,CPNREIT
"80,338.56","46,407.99","33,930.57","30,919.64","1,261.84",672.32,,0.84,1.98,3Q2565,CPNREIT
"80,316.81","47,039.65","33,277.17","30,919.64","1,314.07",117.01,,0.15,0.35,4Q2565,CPNREIT
913.67,427.94,485.73,315.00,,,,,,4Q2559,CPT
954.91,435.41,519.50,315.00,766.23,85.64,0.14,9.17,17.04,3Q2560,CPT
"1,523.14",435.93,"1,087.21",450.00,473.06,55.06,0.08,4.44,6.85,4Q2560,CPT
"1,377.74",289.49,"1,088.25",450.00,186.28,1.04,0.00,0.07,0.10,1Q2561,CPT
"1,290.71",314.19,976.52,450.00,211.93,14.27,0.02,1.07,1.38,2Q2561,CPT
"1,315.89",330.57,985.32,450.00,224.05,1.02,0.00,0.08,0.10,3Q2561,CPT
"1,321.69",329.50,992.20,450.00,340.83,-2.02,0.00,-0.15,-0.20,4Q2561,CPT
